"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.615075971E2,5.871244054E-3,-1.738028135E0,-2.537461213E0
1.615275671E2,9.024506757E-2,-1.300812525E0,-1.901432084E0
1.615475381E2,1.701398874E-1,-1.016167143E0,-9.216661978E-1
1.615675081E2,-1.114297674E-1,-8.061567914E-1,-6.242616069E-1
1.615874781E2,-3.460258335E-1,-5.449049503E-1,-6.056733084E-1
1.616074491E2,-2.502568831E-1,-2.882355720E-1,-2.051530695E-1
1.616274191E2,4.433764558E-2,4.112557268E-1,7.242823237E-1
1.616473891E2,3.463327027E-1,9.713412184E-1,9.866778803E-1
1.616673601E2,4.062558458E-1,1.113425050E0,1.216054210E0
1.616873301E2,6.056886573E-1,6.547016269E-1,2.239607556E0
1.617073001E2,4.653185711E-1,4.086858755E-1,3.449581831E0
1.617272711E2,-4.064884919E-1,5.310616672E-1,3.187246501E0
1.617472411E2,-8.785203975E-1,1.391434427E0,1.199182069E0
1.617672111E2,2.843465889E-1,2.012294708E0,3.635810387E-1
1.617871821E2,1.992634177E0,2.184795756E0,1.321892322E0
1.618071521E2,2.218321937E0,1.794011132E0,2.542281073E0
1.618271221E2,1.404535406E0,8.391222239E-1,2.527398155E0
1.618470931E2,2.492491885E-1,-2.491720784E-1,1.108160217E0
1.618670631E2,-1.526884520E-1,-9.229227644E-1,-1.849515241E-1
1.618870331E2,-1.655090936E-3,-1.400823301E0,-7.913083720E-1
1.619070041E2,5.850573782E-1,-1.603315303E0,-7.500346309E-1
1.619269741E2,1.279302665E0,-1.521854233E0,-4.074158603E-1
1.619469441E2,1.466273525E0,-1.496870835E0,-3.196602631E-1
1.619669151E2,1.244728663E0,-1.658577338E0,-1.275744342E0
1.619868851E2,6.680075508E-1,-1.752989405E0,-2.712943171E0
1.620068551E2,3.478691683E-1,-1.740030806E0,-3.674946386E0
1.620268261E2,6.763112549E-2,-1.553852536E0,-4.137170538E0
1.620467961E2,-1.325750168E-2,-1.192937243E0,-3.958038163E0
1.620667661E2,-6.272464461E-2,-4.852738756E-1,-2.996872269E0
1.620867361E2,5.181372193E-2,2.649999064E-1,-1.721368833E0
1.621067071E2,-1.473250020E-1,7.922749168E-1,-6.697681475E-1
1.621266771E2,-3.873762828E-1,1.028893023E0,-4.198885560E-3
1.621466471E2,-7.322412613E-1,1.285125614E0,1.043347925E-1
1.621666181E2,-1.237699579E0,1.770414108E0,-1.566352129E-2
1.621865881E2,-1.608126976E0,2.105230939E0,2.346680599E-1
1.622065581E2,-1.431610499E0,1.945189138E0,1.120450480E0
1.622265291E2,-1.296549612E0,1.571497094E0,2.670331587E0
1.622464991E2,-1.389358958E0,1.996364554E0,3.822202080E0
1.622664691E2,-1.325062682E0,2.160272534E0,2.574330831E0
1.622864401E2,-1.424748061E0,2.247259807E0,1.142555879E0
1.623064101E2,-1.003217388E0,1.468421207E0,1.554414454E0
1.623263801E2,-8.668498667E-1,5.030365473E-1,2.770324822E0
1.623463511E2,-9.649807633E-1,-1.314904314E-1,2.711481367E0
1.623663211E2,-1.041725323E0,-4.097155702E-1,1.580622844E0
1.623862911E2,-7.914424194E-1,-2.045087063E-1,1.726361185E-1
1.624062621E2,-1.591288494E-1,1.147744113E-1,-8.077139050E-1
1.624262321E2,3.728877230E-1,-1.876722336E-2,-7.864534289E-1
1.624462017E2,4.083225076E-1,-1.010462599E0,-9.473074079E-2
1.624661727E2,3.725327604E-1,-2.052444030E0,-1.829394972E-1
1.624861427E2,1.533355926E-1,-2.495961769E0,-1.186205344E0
1.625061127E2,1.170701744E-1,-2.553534624E0,-2.222575786E0
1.625260837E2,2.998655377E-1,-2.239019911E0,-2.774156502E0
1.625460537E2,4.957471159E-1,-1.504389185E0,-2.615950143E0
1.625660237E2,7.567000182E-1,-9.898359615E-1,-2.123227499E0
1.625859947E2,4.976039358E-1,-8.114011592E-1,-1.815443516E0
1.626059647E2,2.800074432E-2,-6.699616903E-1,-1.305400250E0
1.626259347E2,-2.216085961E-1,-4.920730180E-1,-1.049285188E0
1.626459057E2,-7.811052731E-1,-3.952250004E-2,-1.575518809E0
1.626658757E2,-1.095212143E0,7.456258303E-1,-1.856538917E0
1.626858457E2,1.124204868E-2,2.065450577E0,-1.140369605E0
1.627058167E2,1.097925178E0,2.668787922E0,3.333497643E-1
1.627257867E2,1.427797530E0,2.786162006E0,3.049007798E0
1.627457567E2,1.067281894E0,2.343737111E0,5.172313065E0
1.627657267E2,4.867050547E-1,1.810212012E0,3.844573528E0
1.627856977E2,8.242181828E-1,1.473083777E0,1.659215269E0
1.628056677E2,1.801232004E0,1.345357198E0,1.519949795E0
1.628256377E2,1.829722709E0,1.244876890E0,2.891482054E0
1.628456087E2,1.727852664E0,9.110260195E-1,3.304332317E0
1.628655787E2,2.107430223E0,5.431560481E-1,2.400447502E0
1.628855487E2,2.240049021E0,1.027607220E-1,8.776922125E-1
1.629055197E2,2.030047440E0,-6.569358480E-1,-1.931019580E-1
1.629254897E2,1.267134024E0,-1.741503135E0,5.266212916E-1
1.629454597E2,8.446745937E-1,-2.798607804E0,9.730708247E-1
1.629654307E2,4.399240770E-1,-3.132666251E0,9.126158774E-2
1.629854007E2,3.671484250E-1,-2.657685229E0,-1.536257095E0
1.630053707E2,2.180178758E-1,-1.779442209E0,-2.881746440E0
1.630253417E2,-7.056598920E-2,-1.335541477E0,-3.523537999E0
1.630453117E2,-1.685125890E-1,-1.054934183E0,-3.589999791E0
1.630652817E2,-2.273009702E-1,-7.304002655E-1,-3.008098338E0
1.630852527E2,-1.534857564E-1,-4.381201744E-1,-1.837392794E0
1.631052227E2,-9.936972982E-2,-7.122493386E-2,-8.220220417E-1
1.631251927E2,-2.449317689E-1,2.153816038E-1,-5.087352437E-1
1.631451637E2,-2.110097686E-1,3.032792884E-1,-4.136384672E-1
1.631651337E2,-4.148684290E-1,5.368217593E-1,-2.710915357E-1
1.631851037E2,-6.491860215E-1,9.330887336E-1,-2.791829127E-1
1.632050737E2,-8.355753759E-1,1.363169571E0,-5.681131339E-1
1.632250447E2,-8.898848996E-1,1.739007543E0,-4.529054439E-1
1.632450147E2,-5.596393124E-1,1.614405717E0,3.907056874E-1
1.632649847E2,-9.840843478E-1,1.491869127E0,1.746279725E0
1.632849557E2,-1.704972948E0,1.959848692E0,1.958041903E0
1.633049257E2,-1.695141001E0,2.478046485E0,3.282509923E-1
1.633248957E2,-9.898916562E-1,2.941117314E0,-5.645340532E-1
1.633448667E2,1.053524090E-1,2.810408070E0,1.384810116E0
1.633648367E2,3.543617703E-1,1.491265109E0,3.918917951E0
1.633848067E2,3.108737252E-1,-5.384467006E-2,4.370482628E0
1.634047777E2,-4.708182794E-1,-8.634127271E-1,2.441489693E0
1.634247477E2,-1.038146754E0,-9.457473707E-1,-1.271260697E-1
1.634447178E2,-6.222124502E-1,-9.418823612E-1,-1.741395546E0
1.634646888E2,7.281994466E-2,-1.365586225E0,-1.994301656E0
1.634846588E2,7.131511255E-1,-2.242704826E0,-1.105918980E0
1.635046288E2,8.776923586E-1,-2.919549859E0,-9.571014941E-1
1.635245988E2,7.784421587E-1,-3.238858119E0,-1.488066097E0
1.635445698E2,5.646147082E-1,-2.967422183E0,-2.520147607E0
1.635645398E2,2.792883088E-1,-2.204884450E0,-3.043131346E0
1.635845098E2,5.246166468E-1,-1.715119328E0,-2.635593864E0
1.636044808E2,5.171173735E-1,-1.494099839E0,-2.020960867E0
1.636244508E2,-5.565599129E-3,-1.117126338E0,-2.050217995E0
1.636444208E2,-4.444920680E-1,-6.742096925E-1,-2.474723513E0
1.636643918E2,-3.120274539E-1,-3.325136125E-2,-1.941802431E0
1.636843618E2,-8.976769723E-2,5.627372038E-1,-5.194011497E-1
1.637043318E2,1.303516862E-1,1.056142218E0,1.166010230E0
1.637243028E2,5.022658112E-1,1.037481413E0,2.486438994E0
1.637442728E2,8.985354897E-1,5.472911990E-1,3.536325275E0
1.637642428E2,9.276625174E-1,4.492181897E-1,4.358390586E0
1.637842128E2,9.844542573E-1,9.316655213E-1,4.161588510E0
1.638041838E2,1.229861240E0,1.574421871E0,2.023758759E0
1.638241538E2,1.179669399E0,2.102144194E0,4.289622653E-1
1.638441238E2,1.368733782E0,1.964155167E0,3.833873123E-1
1.638640948E2,1.335249116E0,1.037208349E0,1.781132639E0
1.638840648E2,6.879659251E-1,-7.979636729E-2,2.157440143E0
1.639040348E2,-1.094728871E-1,-5.203203321E-1,1.407732371E0
1.639240058E2,-5.023649946E-2,-9.063388914E-1,-6.426206946E-2
1.639439758E2,4.417947840E-1,-1.173301123E0,-1.071840237E0
1.639639458E2,8.333270484E-1,-1.336608009E0,-1.162970847E0
1.639839168E2,6.825891910E-1,-1.237670782E0,-8.769408453E-1
1.640038868E2,4.985521714E-1,-1.482499548E0,-7.129591906E-1
1.640238568E2,-2.746426959E-1,-2.123628618E0,-3.091960859E-1
1.640438268E2,-1.059108656E0,-2.537858239E0,-2.999995852E-1
1.640637978E2,-1.091273239E0,-2.107031296E0,-1.326622719E0
1.640837678E2,-6.645421985E-1,-1.131263736E0,-2.796843114E0
1.641037378E2,-5.651350739E-1,-4.348515809E-1,-3.262892514E0
1.641237088E2,-3.427292830E-1,1.615790337E-1,-2.548272715E0
1.641436788E2,-1.742601827E-1,6.709258962E-1,-1.177162040E0
1.641636488E2,-1.529222310E-1,1.008212591E0,-3.902969670E-1
1.641836198E2,-1.952824578E-1,1.416076348E0,-6.249129868E-1
1.642035898E2,-3.670211019E-1,1.983210658E0,-1.060834608E0
1.642235598E2,-2.429898173E-1,2.425939023E0,-8.188885188E-1
1.642435308E2,-2.850763214E-1,2.439482929E0,5.370842993E-2
1.642635008E2,-2.280506198E-1,1.665761227E0,1.310614212E0
1.642834708E2,-5.249196057E-1,1.161697909E0,2.974361658E0
1.643034408E2,-1.091822878E0,1.589944475E0,3.828932226E0
1.643234118E2,-1.173438898E0,1.841284116E0,2.538082187E0
1.643433818E2,-1.276749478E0,2.144937626E0,4.326986361E-1
1.643633518E2,-6.717506459E-1,1.597516619E0,1.116689551E-1
1.643833228E2,-5.819723872E-1,1.023886637E0,2.008163651E0
1.644032928E2,-7.479726834E-1,2.602478743E-2,2.747468641E0
1.644232628E2,-1.197553474E0,-4.350954098E-1,1.331287043E0
1.644432336E2,-1.407753275E0,-2.075995445E-1,-6.023760635E-1
1.644632036E2,-7.868643419E-1,-3.105672580E-1,-1.606536534E0
1.644831736E2,-4.286369042E-1,-8.961261445E-1,-1.233195907E0
1.645031436E2,-5.858617723E-3,-1.874475251E0,-1.710170245E-1
1.645231146E2,8.866111167E-2,-2.463238412E0,-4.911661148E-4
1.645430846E2,-8.949134320E-2,-2.618174424E0,-8.797363991E-1
1.645630546E2,-1.040387772E-1,-2.312350427E0,-1.935133681E0
1.645830256E2,-2.345935079E-1,-1.820798981E0,-2.420680622E0
1.646029956E2,-3.635029053E-1,-1.648017266E0,-2.183179586E0
1.646229656E2,-2.954151488E-1,-1.676818312E0,-1.346289829E0
1.646429366E2,-2.956181203E-1,-1.216704420E0,-8.766128165E-1
1.646629066E2,-1.677677999E-1,-3.684131777E-1,-9.615728599E-1
1.646828766E2,-1.324293481E-1,3.581209087E-1,-9.378852046E-1
1.647028466E2,-2.198803785E-1,9.703892916E-1,-8.033548057E-1
1.647228176E2,-2.858383597E-1,1.235941760E0,-7.135608691E-1
1.647427876E2,1.884984452E-1,1.326412804E0,-2.590842783E-1
1.647627576E2,9.845100251E-1,1.087419559E0,1.177555557E0
1.647827286E2,1.315909597E0,7.350827157E-1,2.821490298E0
1.648026986E2,7.096389954E-1,7.219796902E-1,3.153697516E0
1.648226686E2,2.833296119E-1,8.144066280E-1,1.122674176E0
1.648426396E2,9.888979219E-1,1.128261775E0,-3.096135771E-1
1.648626096E2,1.992066704E0,1.168291229E0,9.618845165E-1
1.648825796E2,2.048808816E0,1.022210240E0,2.806005117E0
1.649025496E2,1.139315498E0,1.852292669E-1,2.420393524E0
1.649225206E2,4.958864258E-1,-2.307112491E-1,1.060201355E0
1.649424906E2,6.013949007E-1,-7.474226797E-1,-4.018709457E-1
1.649624606E2,8.233544759E-1,-1.078400813E0,-4.066574764E-1
1.649824316E2,1.127602063E0,-1.237108864E0,1.055021306E0
1.650024016E2,1.273645776E0,-1.543356199E0,1.643378085E0
1.650223716E2,8.319549993E-1,-1.497539172E0,6.176337880E-1
1.650423416E2,2.731537025E-1,-1.359720883E0,-1.457579885E0
1.650623126E2,-1.988795918E-1,-1.168743804E0,-3.163549490E0
1.650822826E2,-5.697454572E-1,-9.750337350E-1,-3.823025368E0
1.651022526E2,-6.335107327E-1,-9.338477021E-1,-3.808554094E0
1.651222236E2,-6.347971932E-1,-7.714816332E-1,-2.877771503E0
1.651421936E2,-5.151334863E-1,-9.370695180E-1,-1.451644961E0
1.651621636E2,-7.801516653E-1,-7.661764544E-1,-4.677778369E-1
1.651821346E2,-7.396367466E-1,-1.506400627E-1,-5.138258296E-1
1.652021046E2,-4.040913527E-1,3.293631327E-1,-4.089975321E-1
1.652220746E2,-1.826631432E-1,6.421897548E-1,1.768712568E-1
1.652420446E2,-3.122340799E-1,9.525775033E-1,3.808121985E-1
1.652620156E2,-5.021216773E-1,1.219122244E0,4.242564261E-1
1.652819856E2,-7.238939224E-1,1.588080382E0,9.836554545E-1
1.653019556E2,-3.206489541E-1,1.599683597E0,1.680393884E0
1.653219266E2,-3.034364323E-1,2.229121744E0,2.579420832E0
1.653418966E2,-7.181266674E-1,2.813692451E0,2.632211249E0
1.653618666E2,-1.294446076E0,2.636555146E0,1.736255259E0
1.653818366E2,-3.813182750E-1,1.996601951E0,2.126380903E0
1.654018076E2,8.390913067E-1,1.353957283E0,3.282254984E0
1.654217776E2,7.102161887E-1,1.229318619E0,3.237256567E0
1.654417482E2,1.251085610E-1,7.315714628E-1,8.200953841E-1
1.654617192E2,-5.065387371E-1,3.423772806E-1,-8.334942788E-1
1.654816892E2,-6.440690500E-1,9.042660534E-2,-9.496883941E-1
1.655016592E2,-6.303058738E-1,-2.134607935E-1,-4.432388270E-1
1.655216302E2,-3.000648547E-1,-8.939889872E-1,1.391736728E-1
1.655416002E2,5.584566034E-3,-1.704736428E0,2.214200234E-1
1.655615702E2,1.489376093E-1,-2.102064087E0,-4.524043375E-1
1.655815402E2,1.995778590E-1,-2.329168189E0,-1.521192913E0
1.656015112E2,2.098567525E-1,-2.093456985E0,-2.705639999E0
1.656214812E2,-5.626351699E-2,-1.703255913E0,-3.397887767E0
1.656414512E2,-2.814843768E-1,-1.605600395E0,-2.848975135E0
1.656614222E2,-3.382066078E-3,-1.708244757E0,-1.171280326E0
1.656813922E2,3.132175085E-1,-1.640811743E0,-3.579080701E-1
1.657013622E2,1.263616193E-1,-1.179358839E0,-8.877956164E-1
1.657213322E2,9.679864515E-2,-8.135815859E-1,-1.313813224E0
1.657413032E2,2.104573712E-2,-3.467685395E-1,-1.052847896E0
1.657612732E2,1.062648122E-1,2.152272373E-1,-2.941640639E-1
1.657812432E2,3.519082787E-1,4.029374778E-1,1.042669648E-1
1.658012132E2,5.278542136E-1,5.101268810E-1,6.242347097E-1
1.658211842E2,8.243715991E-1,3.694457960E-1,1.549673531E0
1.658411542E2,4.599931464E-1,7.814283317E-1,2.641763846E0
1.658611242E2,9.936794825E-2,1.500258127E0,2.070525375E0
1.658810952E2,-1.617771813E-1,2.043388447E0,4.483370143E-1
1.659010652E2,4.471345344E-1,1.979357927E0,1.559873414E-1
1.659210352E2,1.258365540E0,1.635667362E0,1.271511542E0
1.659410062E2,1.752882109E0,8.942404175E-1,2.235339673E0
1.659609762E2,1.674130493E0,2.640052950E-1,2.536123955E0
1.659809462E2,1.480181566E0,-1.832225025E-1,1.538722281E0
1.660009162E2,1.534529827E0,-8.077554202E-1,2.106880438E-1
1.660208872E2,1.620128533E0,-1.533307759E0,-6.080238891E-1
1.660408572E2,1.350320315E0,-1.982169853E0,-1.241608297E0
1.660608272E2,1.023264493E0,-2.000284528E0,-1.463495513E0
1.660807982E2,9.180973497E-1,-1.990434308E0,-1.481455235E0
1.661007682E2,7.060482933E-1,-1.940982066E0,-1.989717439E0
1.661207382E2,1.770252579E-1,-1.686443998E0,-3.172061867E0
1.661407082E2,-2.057682697E-1,-1.131377172E0,-4.026335396E0
1.661606792E2,-5.000692315E-1,-3.516977423E-1,-4.076712667E0
1.661806492E2,-5.929526907E-1,1.989667153E-1,-3.156877817E0
1.662006192E2,-1.513551772E-1,7.296103066E-1,-1.457741852E0
1.662205892E2,1.847785927E-1,1.283434015E0,1.455681878E-1
1.662405602E2,1.288276094E-1,1.549371230E0,6.994842821E-1
1.662605302E2,-5.437738064E-1,1.619754750E0,2.597520304E-1
1.662805002E2,-1.331226671E0,1.937288965E0,-3.207747424E-1
1.663004712E2,-1.781065688E0,2.327443260E0,-3.579332131E-1
1.663204412E2,-1.190664284E0,2.285681276E0,7.313732421E-1
1.663404112E2,-5.690883764E-1,1.671693227E0,3.112595683E0
1.663603812E2,-7.072833715E-1,1.082923635E0,4.897912590E0
1.663803522E2,-1.375242317E0,8.260466802E-1,3.939104294E0
1.664003222E2,-2.088869991E0,1.230386320E0,1.164266006E0
1.664202922E2,-1.512194487E0,1.673429850E0,3.190240860E-2
1.664402632E2,-6.684363710E-1,1.525324556E0,1.586613901E0
1.664602332E2,-5.841643256E-1,6.317384416E-1,2.382553267E0
1.664802033E2,-1.458834989E0,1.538969618E-1,1.177420487E0
1.665001733E2,-1.665585518E0,2.483236474E-1,-6.991796422E-1
1.665201443E2,-1.153113173E0,4.000705880E-1,-1.630878493E0
1.665401143E2,-2.737215402E-1,5.091977584E-1,-1.948216242E-1
1.665600842E2,5.744409907E-1,-3.609848750E-1,2.158093277E0
1.665800542E2,6.482407460E-1,-1.379590307E0,2.402943093E0
1.666000252E2,2.417678223E-1,-2.091362513E0,6.722918057E-1
1.666199953E2,2.475290108E-1,-2.255330134E0,-1.527975098E0
1.666399653E2,4.869495414E-1,-1.889960432E0,-2.806815541E0
1.666599363E2,6.483720160E-1,-1.411048912E0,-2.991077093E0
1.666799063E2,5.776872917E-1,-1.081643094E0,-2.316926458E0
1.666998763E2,5.613828425E-1,-1.064753997E0,-1.453480402E0
1.667198462E2,2.231750652E-1,-1.138179238E0,-1.064647577E0
1.667398172E2,-2.216201444E-1,-8.493934429E-1,-5.674026972E-1
1.667597873E2,-2.769126581E-1,-5.109893453E-1,-1.038009417E-1
1.667797573E2,-2.590839129E-1,-4.735893846E-2,-8.004311979E-2
1.667997283E2,2.111841801E-1,3.000457782E-1,-1.762239701E-1
1.668196983E2,6.279770739E-1,2.933828759E-1,5.658607864E-1
1.668396683E2,6.278668539E-1,1.161163473E-1,1.685593228E0
1.668596382E2,1.133373119E-1,9.679129958E-2,1.939399810E0
1.668796092E2,-6.629888856E-1,4.535930765E-1,7.660519087E-1
1.668995792E2,-5.863212173E-1,1.047088974E0,-7.942296410E-1
1.669195493E2,-1.239085662E-1,1.625495546E0,-1.112143925E0
1.669395193E2,3.782492177E-1,1.763834821E0,5.178516376E-1
1.669594903E2,1.176374420E0,1.287551039E0,2.348217832E0
1.669794603E2,1.727082147E0,6.926412857E-1,3.885669513E0
1.669994302E2,1.642934867E0,-4.563184637E-1,3.853831424E0
1.670194012E2,1.118465496E0,-1.477617708E0,2.326480224E0
1.670393712E2,7.487353796E-1,-2.481192287E0,4.553180051E-1
1.670593413E2,2.159585048E-1,-2.811630138E0,-8.333779192E-1
1.670793113E2,1.531941265E-1,-2.428970219E0,-1.385495995E0
1.670992823E2,2.955331895E-1,-1.782471651E0,-1.657635936E0
1.671192523E2,6.529765521E-1,-1.152559295E0,-2.347209772E0
1.671392222E2,4.826142696E-1,-5.465854400E-1,-3.472585362E0
1.671591922E2,2.462602381E-1,-3.220880270E-2,-4.219596398E0
1.671791632E2,-8.661845997E-3,3.507744670E-1,-4.150969382E0
1.671991333E2,-1.212889405E-1,7.922953820E-1,-2.957429291E0
1.672191033E2,-2.971807156E-1,9.987032640E-1,-1.549978171E0
1.672390733E2,-6.384014900E-1,9.496077025E-1,-1.300642955E-1
1.672590443E2,-5.166544567E-1,6.198680091E-1,4.130835664E-1
1.672790143E2,-7.196366378E-1,7.354300404E-1,1.004446399E-1
1.672989842E2,-1.106748700E0,9.495112234E-1,-4.410893905E-1
1.673189552E2,-1.561658569E0,1.312749615E0,-5.707192379E-1
1.673389253E2,-1.549901572E0,1.578372835E0,-3.789972228E-1
1.673588953E2,-9.432735600E-1,1.477573269E0,8.917611980E-1
1.673788653E2,-6.186568315E-1,1.200685388E0,2.989464431E0
1.673988363E2,-6.044383033E-1,1.288228147E0,4.595336137E0
1.674188063E2,-7.725978667E-1,1.457762902E0,3.779387598E0
1.674387762E2,-5.272842928E-1,1.733681315E0,1.592150044E0
1.674587465E2,3.111967108E-1,1.997469678E0,1.907030793E0
1.674787175E2,1.042083757E0,1.447872337E0,2.995222185E0
1.674986875E2,7.100205993E-1,8.641687721E-1,2.103659792E0
1.675186575E2,-2.280873842E-1,5.819406295E-1,2.693964279E-1
1.675386285E2,-3.570109610E-1,3.950326270E-1,-6.224483854E-1
1.675585985E2,4.985928096E-2,1.165858787E-1,-5.911295289E-1
1.675785685E2,5.497640596E-1,-5.361803198E-1,-4.119784427E-1
1.675985385E2,5.671636192E-1,-1.346894431E0,-1.887948990E-1
1.676185095E2,3.720420329E-1,-2.115495141E0,-2.420115781E-1
1.676384795E2,-1.582172502E-2,-2.673116031E0,-1.357122381E0
1.676584495E2,-3.994849528E-1,-2.556890341E0,-2.792520268E0
1.676784195E2,-4.754729554E-1,-1.953482829E0,-3.533836700E0
1.676983905E2,-5.394237338E-1,-1.255994786E0,-3.006596773E0
1.677183605E2,-2.851455012E-1,-8.022689778E-1,-1.667330035E0
1.677383305E2,-1.832931624E-1,-6.568995953E-1,-6.966366881E-1
1.677583005E2,-6.267260621E-1,-4.717790866E-1,-6.159240621E-1
1.677782715E2,-7.887403480E-1,1.850117505E-2,-8.912127292E-1
1.677982415E2,-6.687611108E-1,6.202732211E-1,-7.481494886E-1
1.678182115E2,-5.777344714E-1,1.216505615E0,-5.551054180E-2
1.678381815E2,-1.361008513E-1,1.479858361E0,1.170490952E0
1.678581525E2,2.141946191E-1,1.467571607E0,2.319736630E0
1.678781225E2,6.552113579E-1,9.909568727E-1,3.225124179E0
1.678980925E2,8.608932350E-2,3.529145479E-1,3.565032181E0
1.679180635E2,-6.114803244E-1,2.887910575E-1,2.827447441E0
1.679380335E2,-3.723745932E-1,1.091505008E0,1.286730090E0
1.679580035E2,2.242171121E-1,2.105946638E0,8.265448630E-1
1.679779735E2,1.208102289E0,1.920012782E0,1.504385676E0
1.679979445E2,1.274190152E0,7.430483776E-1,1.992372075E0
1.680179145E2,7.916833978E-1,-5.143169957E-1,1.592250617E0
1.680378845E2,1.753755391E-1,-1.226449390E0,8.313875270E-1
1.680578545E2,1.233402351E-1,-1.394854463E0,-4.595063657E-1
1.680778255E2,7.010603260E-1,-1.158250390E0,-1.973583802E0
1.680977955E2,1.487551104E0,-9.487674576E-1,-2.621529556E0
1.681177655E2,1.866507981E0,-1.081474110E0,-2.470873121E0
1.681377355E2,1.659410274E0,-1.425127253E0,-1.915806879E0
1.681577065E2,1.363110807E0,-1.781006924E0,-1.683205810E0
1.681776765E2,9.593210240E-1,-1.732922931E0,-2.150940962E0
1.681976465E2,6.083762934E-1,-1.377079512E0,-2.909446455E0
1.682176165E2,5.378237528E-1,-1.006264883E0,-3.213046755E0
1.682375875E2,5.184433758E-1,-6.717339814E-1,-2.735435071E0
1.682575575E2,6.610651517E-1,-5.337893933E-1,-1.541387442E0
1.682775275E2,4.319450030E-1,-2.899137229E-1,-5.147397494E-1
1.682974975E2,-4.363857441E-2,2.987634838E-1,-1.295982724E-1
1.683174685E2,-5.792217473E-1,8.954636550E-1,2.151149708E-1
1.683374385E2,-7.214058591E-1,1.521175371E0,5.015209490E-1
1.683574085E2,-1.076086997E0,2.183292437E0,7.550626516E-1
1.683773785E2,-1.321152941E0,2.756010838E0,1.057612208E0
1.683973495E2,-9.822280030E-1,2.909718350E0,1.533510073E0
1.684173195E2,-9.173520490E-1,2.936867557E0,2.567427024E0
1.684372895E2,-1.596917864E0,3.013115834E0,3.213197613E0
1.684572601E2,-1.701744115E0,2.922997962E0,2.139180458E0
1.684772301E2,-1.247220747E0,2.539670876E0,9.251066995E-1
1.684972001E2,-6.320400848E-1,1.655437383E0,1.685815423E0
1.685171701E2,-3.291900551E-1,3.178359318E-1,3.205741244E0
1.685371411E2,-6.188364872E-1,-6.566592747E-1,3.126424933E0
1.685571111E2,-1.143702591E0,-1.235675712E0,1.148413035E0
1.685770811E2,-1.401933687E0,-1.345828484E0,-9.649619061E-1
1.685970511E2,-8.702719496E-1,-1.297726364E0,-1.918018881E0
1.686170221E2,1.197677873E-1,-1.292470302E0,-1.465587062E0
1.686369921E2,9.243285812E-1,-1.654588952E0,-8.161298025E-1
1.686569621E2,1.101158834E0,-2.105637905E0,-7.836286390E-1
1.686769321E2,9.961911540E-1,-2.500529029E0,-1.473172070E0
1.686969031E2,7.861469617E-1,-2.652882911E0,-2.178151565E0
1.687168731E2,5.064610422E-1,-2.643735527E0,-2.732329030E0
1.687368431E2,2.823839709E-1,-2.391627561E0,-2.744528076E0
1.687568131E2,1.327619085E-1,-1.863686553E0,-2.326912333E0
1.687767841E2,-4.666830920E-2,-1.462231929E0,-1.839863243E0
